schema,nome_tabela,qtd_colunas,nome_colunas,dominio,texto
b_cge_sci,prorrogacao,12,"{'idprorrogacao','datasolicitacao','novoprazo','observacao','version','idprovidenciaacao','idrecomendacao','statusprorrogacao','idusuariosolicitante','datadecisao','orig','dtca'}",
b_cge_sci,providencia,9,"{'idprovidencia','idrecomendacao','situacaoprovidencia','posicionamento','version','observacao','justificativa','orig','dtca'}",normas
b_cge_sci,providencia_acao,19,"{'idprovidenciaacao','descricao','datainclusao','prazoimplementacao','observacao','idusuarioinclusao','idprovidencia','version','situacao','responsavelnome','responsavelcargo','responsavelmatricula','persistiracao','registroretroativo','origemacao','situacaoavaliacao','isacaoatualizacao','orig','dtca'}",normas
b_cge_sci,providencia_avaliacao,11,"{'idprovidenciaavaliacao','posicionamento','situacao','version','dataavaliacao','situacaoprovidenciaanterior','situacaoprovidenciaatual','idprovidencia','idusuarioinclusao','orig','dtca'}",normas
b_cge_sci,providencia_avaliacao_criterio,8,"{'idprovidenciaavaliacaocriterio','situacao','version','idcriterio','idprovidenciaavaliacao','idusuarioinclusao','orig','dtca'}",normas
b_cge_sci,recomendacao,14,"{'idrecomendacao','descricao','cdexercicio','datarecebimento','situacao','situacao_recomendacao','version','idpontocontrole','idprodutoauditoriamonitoramento','idanalise','idauditorresponsavel','dataelaboracao','orig','dtca'}",normas
b_cge_sci,view_recomendacao,17,"{'situacao','idrecomendacao','descsubsistema','descpontocontrole','dataelaboracao','datarecebimento','situacaoprovidencia','registroretroativo','prazo','idunidadeorcamentariasci','descricao','idpontocontrole','idsubsistema','retroativo','count','orig','dtca'}",normas
b_cge_ziglockhoteldb,ev_evento_catraca,5,"{'id','cpf','nome','evento','hora'}",pessoas
b_cge_ziglockhoteldb,re_registro_eventos,8,"{'cpf','nome','data','nome_cargo','nome_setor','excluido','tempo_total_segundos','tempo_total_segundos_previsto'}",pessoas
b_cge_ziglockhoteldb,tem_tempo_presenca,8,"{'cpf','nome','nome_cargo','nome_setor','excluido','data','tempo_total_segundos','tempo_total_segundos_previsto'}",pessoas
b_cge_ziglockhoteldb,teste_codigo,4,"{'days','data_temp','nome','data'}",pessoas
b_cge_ziglockhoteldb,vis_visitantes_pessoas,12,"{'id','cpf','nome','rg','telefone','email','cartao','cartaoantigo','cartaoauxiliar','excluido','usuario_pa','tranca_bloqueio'}",pessoas
b_detran_detrannet,gen_enderecos,18,"{'idendereco','idpessoa','idprocesso','idcep','numero','complemento','telefone','titularidade','tipologradouro','logradouro','bairro','cep','idcidadepaisendereco','datainclusao','usuarioinclusao','idsessao','orig','dtca'}",logistica
b_detran_detrannet,rev_combustivel,12,"{'idmarca','descricao','ipvafaixa','ipvaoperador','ipvadata','idtipoveiculo','idespecie','datainclusao','usuarioinclusao','idsessao','orig','dtca'}",logistica
b_detran_detrannet,rev_cor,7,"{'idcor','descricao','datainclusao','usuarioinclusao','idsessao','orig','dtca'}",logistica
b_detran_detrannet,rev_marca,12,"{'idmarca','descricao','ipvafaixa','ipvaoperador','ipvadata','idtipoveiculo','idespecie','datainclusao','usuarioinclusao','idsessao','orig','dtca'}",logistica
b_detran_detrannet,rev_tipoveiculo,12,"{'idtipoveiculo','descricao','descricaoabreviada','codigoservicotaxaplaca','codigoservicoapreensao','codigoservicoreboque','placapequena','datainclusao','usuarioinclusao','idsessao','orig','dtca'}",logistica
b_detran_detrannet,rev_veiculo,80,"{'sequencia','chassi','idcidadepais','idsessao','renavam','idcategoria','idcombustivel','placa','idtipocarroceria','idcor','terminacao','idtipoveiculo','idespecie','idmarca','identmotor','identcaixa','identeixotraseiro','identeixoauxiliar','identcarroceria','anofabricacao','anomodelo','nacional','cilindrada','potencia','capacidadepassageiros','capacidadecarga','quantidadeeixos','cmt','pbt','rtb','databaixa','motivobaixa','ufbaixa','idcidadeufbaixa','observacao','remarcacao','datainclusao','usuarioinclusao','idpessoaproprietario','idpessoaalienacao','tipoalienacao','dataalienacao','dataaquisicao','placaanterior','ufanterior','idcidadepaisanterior','idpessoaproprietarioanterior','idpaisbaixa','idprocessoinicial','idprocessoatualizacao','numerocrv','tipocrv','controlecrv','dataemissaocrv','usuarioemissaocrv','lotelicenciamento','exerciciolicenciamento','vialicenciamento','controlelicenciamento','datalicenciamento','usuariolicenciamento','indicadorsituacao','idendereco','nomeproprietario','nomealienacao','nomeproprietarioanterior','pendentelacre','numerolacre','justificativa','placadianteira','tarjetadianteira','placatraseira','tarjetatraseira','placatraseiraextra','tarjetatraseiraextra','placamercosul','hodometro','datamedicaohodometro','orig','dtca'}",logistica
b_ibge_localidades,municipio,6,"{'codigo','nome','nome_uf','sigla_uf','origem','dt_dtca'}",localidade
b_ibge_localidades,pais,6,"{'codigo','nome','sigla_1','sigla_2','origem','dt_dtca'}",localidade
b_ibge_localidades,unidade_federativa,9,"{'codigo','nome','uf','codigo_regiao','nome_regiao','sigla_regiao','pais','origem','dt_dtca'}",localidade
b_lportalmt,cge_anexo,12,"{'anexoid','groupid','companyid','userid','username','modifieddate','entidadedonaid','anexo','contenttype','filename','orig','dtca'}",normas
b_lportalmt,cge_assuntopergunta,10,"{'assuntoid','groupid','companyid','userid','username','modifieddate','descricao','status','orig','dtca'}",normas
b_lportalmt,cge_empresassuspensas,27,"{'empresasuspensaid','groupid','companyid','userid','username','modifieddate','tipopessoaempresa','cpfcnpj','nome','uf','processo','complemento','publicacao','dispositivolegal','observacao','prazo','prazounidade','datatran','datainicio','datafim','orgao','uforgao','fonte','datapublicacao','sancaoid','orig','dtca'}",normas
b_lportalmt,cge_legislacao,20,"{'legislacaoid','groupid','companyid','userid','username','modifieddate','normaid','sistemaid','subsistemaid','numerolegislacao','datapublicacaodiariooficial','assunto','ementa','texto','observacoes','anexo','contenttype','filename','orig','dtca'}",normas
b_lportalmt,cge_norma,9,"{'normaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_lportalmt,cge_novo_anexo,12,"{'anexoid','groupid','companyid','userid','username','modifieddate','entidadedonaid','anexo','contenttype','filename','orig','dtca'}",normas
b_lportalmt,cge_novo_assuntopergunta,10,"{'assuntoid','groupid','companyid','userid','username','modifieddate','descricao','status','orig','dtca'}",normas
b_lportalmt,cge_novo_empresassuspensas,27,"{'empresasuspensaid','groupid','companyid','userid','username','modifieddate','tipopessoaempresa','cpfcnpj','nome','uf','processo','complemento','publicacao','dispositivolegal','observacao','prazo','prazounidade','datatran','datainicio','datafim','orgao','uforgao','fonte','datapublicacao','sancaoid','orig','dtca'}",normas
b_lportalmt,cge_novo_legislacao,20,"{'legislacaoid','groupid','companyid','userid','username','modifieddate','normaid','sistemaid','subsistemaid','numerolegislacao','datapublicacaodiariooficial','assunto','ementa','texto','observacoes','anexo','contenttype','filename','orig','dtca'}",normas
b_lportalmt,cge_novo_norma,9,"{'normaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_lportalmt,cge_novo_orgao,10,"{'orgaoid','groupid','companyid','userid','username','modifieddate','nome','status','orig','dtca'}",normas
b_lportalmt,cge_novo_orientacaotecnica,12,"{'orientacaotecnicaid','groupid','companyid','userid','username','modifieddate','numero','data_','titulo','resumo','orig','dtca'}",normas
b_lportalmt,cge_novo_perguntas,26,"{'perguntaid','groupid','companyid','userid','username','modifieddate','createddate','esfera','orgaoid','orgao','assuntoid','usuarioid','usuariorespondeuperguntaid','usuarioleuperguntaid','datacadastro','databaixapergunta','nomepergunta','emailpergunta','telefonepergunta','pergunta','ultimaresposta','status','statusemailrespondido','statuslido','orig','dtca'}",normas
b_lportalmt,cge_novo_perguntasfrequentes,12,"{'perguntafrequentesid','groupid','companyid','userid','username','modifieddate','pergunta','resposta','assuntoid','status','orig','dtca'}",normas
b_lportalmt,cge_novo_respostas,12,"{'respostaid','groupid','companyid','userid','username','modifieddate','createddate','perguntaid','mensagem','status','orig','dtca'}",normas
b_lportalmt,cge_novo_sancao,10,"{'sancaoid','groupid','companyid','userid','username','modifieddate','descricao','complemento','orig','dtca'}",normas
b_lportalmt,cge_novo_sistema,9,"{'sistemaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_lportalmt,cge_novo_subsistema,10,"{'subsistemaid','groupid','companyid','userid','username','modifieddate','nome','sistemaid','orig','dtca'}",normas
b_lportalmt,cge_orgao,10,"{'orgaoid','groupid','companyid','userid','username','modifieddate','nome','status','orig','dtca'}",normas
b_lportalmt,cge_orientacaotecnica,15,"{'orientacaotecnicaid','groupid','companyid','userid','username','modifieddate','numero','data_','titulo','resumo','anexo','contenttype','filename','orig','dtca'}",normas
b_lportalmt,cge_perguntas,26,"{'perguntaid','groupid','companyid','userid','username','modifieddate','createddate','esfera','orgaoid','orgao','assuntoid','usuarioid','usuariorespondeuperguntaid','usuarioleuperguntaid','datacadastro','databaixapergunta','nomepergunta','emailpergunta','telefonepergunta','pergunta','status','statusemailrespondido','statuslido','ultimaresposta','orig','dtca'}",normas
b_lportalmt,cge_perguntasfrequentes,12,"{'perguntafrequentesid','groupid','companyid','userid','username','modifieddate','pergunta','resposta','assuntoid','status','orig','dtca'}",normas
b_lportalmt,cge_respostas,12,"{'respostaid','groupid','companyid','userid','username','modifieddate','createddate','perguntaid','status','mensagem','orig','dtca'}",normas
b_lportalmt,cge_sancao,10,"{'sancaoid','groupid','companyid','userid','username','modifieddate','descricao','complemento','orig','dtca'}",normas
b_lportalmt,cge_sistema,9,"{'sistemaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_lportalmt,cge_subsistema,10,"{'subsistemaid','groupid','companyid','userid','username','modifieddate','nome','sistemaid','orig','dtca'}",normas
b_mti_lportalmt,cge_anexo,12,"{'anexoid','groupid','companyid','userid','username','modifieddate','entidadedonaid','anexo','contenttype','filename','orig','dtca'}",normas
b_mti_lportalmt,cge_assuntopergunta,10,"{'assuntoid','groupid','companyid','userid','username','modifieddate','descricao','status','orig','dtca'}",normas
b_mti_lportalmt,cge_empresassuspensas,27,"{'empresasuspensaid','groupid','companyid','userid','username','modifieddate','tipopessoaempresa','cpfcnpj','nome','uf','processo','complemento','publicacao','dispositivolegal','observacao','prazo','prazounidade','datatran','datainicio','datafim','orgao','uforgao','fonte','datapublicacao','sancaoid','orig','dtca'}",normas
b_mti_lportalmt,cge_legislacao,20,"{'legislacaoid','groupid','companyid','userid','username','modifieddate','normaid','sistemaid','subsistemaid','numerolegislacao','datapublicacaodiariooficial','assunto','ementa','texto','observacoes','anexo','contenttype','filename','orig','dtca'}",normas
b_mti_lportalmt,cge_norma,9,"{'normaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_anexo,12,"{'anexoid','groupid','companyid','userid','username','modifieddate','entidadedonaid','anexo','contenttype','filename','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_assuntopergunta,10,"{'assuntoid','groupid','companyid','userid','username','modifieddate','descricao','status','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_empresassuspensas,27,"{'empresasuspensaid','groupid','companyid','userid','username','modifieddate','tipopessoaempresa','cpfcnpj','nome','uf','processo','complemento','publicacao','dispositivolegal','observacao','prazo','prazounidade','datatran','datainicio','datafim','orgao','uforgao','fonte','datapublicacao','sancaoid','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_legislacao,20,"{'legislacaoid','groupid','companyid','userid','username','modifieddate','normaid','sistemaid','subsistemaid','numerolegislacao','datapublicacaodiariooficial','assunto','ementa','texto','observacoes','anexo','contenttype','filename','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_norma,9,"{'normaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_orgao,10,"{'orgaoid','groupid','companyid','userid','username','modifieddate','nome','status','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_orientacaotecnica,12,"{'orientacaotecnicaid','groupid','companyid','userid','username','modifieddate','numero','data_','titulo','resumo','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_perguntas,26,"{'perguntaid','groupid','companyid','userid','username','modifieddate','createddate','esfera','orgaoid','orgao','assuntoid','usuarioid','usuariorespondeuperguntaid','usuarioleuperguntaid','datacadastro','databaixapergunta','nomepergunta','emailpergunta','telefonepergunta','pergunta','ultimaresposta','status','statusemailrespondido','statuslido','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_perguntasfrequentes,12,"{'perguntafrequentesid','groupid','companyid','userid','username','modifieddate','pergunta','resposta','assuntoid','status','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_respostas,12,"{'respostaid','groupid','companyid','userid','username','modifieddate','createddate','perguntaid','mensagem','status','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_sancao,10,"{'sancaoid','groupid','companyid','userid','username','modifieddate','descricao','complemento','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_sistema,9,"{'sistemaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_mti_lportalmt,cge_novo_subsistema,10,"{'subsistemaid','groupid','companyid','userid','username','modifieddate','nome','sistemaid','orig','dtca'}",normas
b_mti_lportalmt,cge_orgao,10,"{'orgaoid','groupid','companyid','userid','username','modifieddate','nome','status','orig','dtca'}",normas
b_mti_lportalmt,cge_orientacaotecnica,15,"{'orientacaotecnicaid','groupid','companyid','userid','username','modifieddate','numero','data_','titulo','resumo','anexo','contenttype','filename','orig','dtca'}",normas
b_mti_lportalmt,cge_perguntas,26,"{'perguntaid','groupid','companyid','userid','username','modifieddate','createddate','esfera','orgaoid','orgao','assuntoid','usuarioid','usuariorespondeuperguntaid','usuarioleuperguntaid','datacadastro','databaixapergunta','nomepergunta','emailpergunta','telefonepergunta','pergunta','status','statusemailrespondido','statuslido','ultimaresposta','orig','dtca'}",normas
b_mti_lportalmt,cge_perguntasfrequentes,12,"{'perguntafrequentesid','groupid','companyid','userid','username','modifieddate','pergunta','resposta','assuntoid','status','orig','dtca'}",normas
b_mti_lportalmt,cge_respostas,12,"{'respostaid','groupid','companyid','userid','username','modifieddate','createddate','perguntaid','status','mensagem','orig','dtca'}",normas
b_mti_lportalmt,cge_sancao,10,"{'sancaoid','groupid','companyid','userid','username','modifieddate','descricao','complemento','orig','dtca'}",normas
b_mti_lportalmt,cge_sistema,9,"{'sistemaid','groupid','companyid','userid','username','modifieddate','nome','orig','dtca'}",normas
b_mti_lportalmt,cge_subsistema,10,"{'subsistemaid','groupid','companyid','userid','username','modifieddate','nome','sistemaid','orig','dtca'}",normas
b_prime_abastecimentos,abastecimentos,49,"{'posto','posto_razao','endereco','estado','cod_cliente','cod_terminal','latitude','longitude','cnpj','data','hora','kmatual','kmanterior','data_atualizacao_km','combustivel','valor','numerocartao','valorlitro','quantidadelitros','tipo_servico','codabastecimento','status','ultimaobservacaoabastecimento','placa','prefixo','modelo','baseveiculo','centrodecustoveiculo','marca','renavam','ano_veiculo','capacidade_tanque','nome_cidade','motorizacao','cor','chassi','kmhoraporlitro','kmhorarodado','tipofrota','condutor','registrocondutor','cnhcondutor','cpfcondutor','centrodecustocondutor','matricula_condutor','nomeservico','código cliente','origem','dt_dtca'}",logistica
b_prime_abastecimentos,abastecimentos_consolidado,39,"{'cod_venda','data','horario','prefixo_veiculo','placa','unidade','subunidade','combustivel','condutor','matricula','registro','posto','estado','endereco_posto','cidade','tipo_frota','marca','modelo_veiculo','tipo_veiculo','ano_veiculo','cidade_veiculo','cnpj_posto','temporario','km_horimetro','qtde_litro','preco_unitario','negociacao_posto','valor_bruto','preco_unitario_liquido','km_hora_litro','km_horas_rodadas','intervalo','tipo_venda','opcao_pagamento','simples_nacional','unidade_condutor','subunidade_condutor','origem','dt_dtca'}",logistica
b_prime_abastecimentos,abastecimentos_v1,29,"{'data','hora','km','km_anterior','numero_cartao','combustivel','qtde_combustivel_abastecido','valor_abastecimento','cidade_posto','nome_posto','endereco_posto','matricula_condutor','nome_condutor','unidade','sub_unidade','modelo','placa','prefixo','marca','renavam','ano','capacidade_tanque','chassi','cor','motorizacao','cidade_veiculo','centro_custo','origem','dt_dtca'}",logistica
b_prime_abastecimentos,abastecimentos_v2,39,"{'cod_venda','data','horario','prefixo_veiculo','placa','unidade','subunidade','combustivel','condutor','matricula','registro','posto','estado','endereco_posto','cidade','tipo_frota','marca','modelo_veiculo','tipo_veiculo','ano_veiculo','cidade_veiculo','cnpj_posto','temporario','km_horimetro','qtde_litro','preco_unitario','valor_bruto','negociacao_posto','preco_unitario_liquido','km_hora_litro','km_horas_rodadas','intervalo','tipo_venda','opcao_pagamento','simples_nacional','unidade_condutor','subunidade_condutor','origem','dt_dtca'}",logistica
b_prime_abastecimentos,abastecimentos_v3,40,"{'cod_venda','data','horario','prefixo_veiculo','placa','unidade','subunidade','combustivel','condutor','matricula','registro','posto','estado','endereco_posto','cidade','tipo_frota','marca','modelo_veiculo','tipo_veiculo','ano_veiculo','cidade_veiculo','cnpj_posto','temporario','km_horimetro','qtde_litro','preco_unitario','negociacao_posto','valor_bruto','preco_unitario_liquido','km_hora_litro','km_horas_rodadas','intervalo','tipo_venda','opcao_pagamento','simples_nacional','unidade_condutor','subunidade_condutor','origem','dt_dtca','hs_diff'}",logistica
b_receitafed_cnpj,cnae,4,"{'codigo','descricao','orig','dtca'}",pessoas
b_receitafed_cnpj,dados_simples,9,"{'cnpj_basico','opcao_simples','data_opcao_simples','data_exclusao_simples','opcao_mei','data_opcao_mei','data_exclusao_mei','orig','dtca'}",pessoas
b_receitafed_cnpj,empresa,9,"{'cnpj_basico','nome_empresarial','natureza_juridica','qualificacao_responsavel','capital_social','porte_empresa','ente_federativo_responsavel','orig','dtca'}",pessoas
b_receitafed_cnpj,estabelecimento,32,"{'cnpj_basico','cnpj_ordem','cnpj_dv','identificador_matriz_filial','nome_fantasia','situacao_cadastral','data_situacao_cadastral','motivo_situicao_cadastral','nome_cidade_exterior','pais','data_inicio_atividade','cnae_principal','cnae_secundaria','tipo_logradouro','logradouro','numero','complemento','bairro','cep','uf','municipio','ddd1','telefone1','ddd2','telefone2','ddd_fax','fax','email','situacao_especial','data_situacao_especial','orig','dtca'}",pessoas
b_receitafed_cnpj,municipio,4,"{'codigo','descricao','orig','dtca'}",pessoas
b_receitafed_cnpj,natureza_juridica,4,"{'codigo','descricao','orig','dtca'}",pessoas
b_receitafed_cnpj,pais,4,"{'codigo','descricao','orig','dtca'}",pessoas
b_receitafed_cnpj,qualificacao_socio,4,"{'codigo','descricao','orig','dtca'}",pessoas
b_receitafed_cnpj,socio,13,"{'cnpj_basico','identificador_socio','nome_socio','cnpj_cpf_socio','qualificacao_socio','data_entrada_sociedade','pais','representante_legal','nome_representante','qualificacao_representante','faixa_etaria','orig','dtca'}",pessoas
b_sefaz_fiplan,acwta0003,55,"{'cd_exercicio','cd_unidade_orcamentaria','ds_unidade_orcamentaria','flg_tipo_adm','cd_unidade_gestora','ds_unidade_gestora','numr_conta_corrente','codg_dotacao_orcamentaria','uo_dotacao_orcamentaria','cd_funcao','ds_funcao','cd_paoe','ds_paoe','cd_programa_governo','ds_programa_governo','cd_subfuncao','ds_subfuncao','cd_regional','ds_regional','cd_natureza_despesa','cd_modalidade_aplicacao','cd_fonte_recurso','flg_tipo_recurso','mes_lancamento','contra_partida','recurso_orcamentario','flg_tp_poder','dotacao_inicial','dotacao_suplementar','dotacao_especial','dotacao_extraordinaria','credito_remanejamento','reducao_dot_orc','reserva_empenho','credito_contingenciamento','credito_disponivel','emissao_empenho','despesa_liquidada','credito_empenhado_liquidar','credito_empenhado_pago','credito_empenhado_liquidado','dotacao_suplementar_add','reducao_dot_orc_add','destaque_recebido','destaque_concedido','dotacao_acrescimo_2011','reducao_dot_modal','dotacao_suplementar_2011','dotacao_especial_2011','dotacao_extraordinaria_2011','credito_remanejamento_2011','credito_disponivel_2011','uo_ds_dotacao_orcamentaria','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0010,16,"{'codg_modalidade_licitacao','nome_modalidade','iden_versao','data_atualizacao','data_cadastro','flag_situacao','iden_modalidade_licitacao','cd_exercicio','flag_licitacao','flag_fundamento_legal','flag_base_legal','flag_pregao','flag_isencao','flag_contrato','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0024,20,"{'iden_credor','flag_tipo_credor','ramo_atividade','data_cadastro','data_atualizacao','flag_fatura_cheque','iden_versao','id_usuario','flag_situacao','nome_raz_social','cpf_cnpj','flag_fisco_estadual','iden_categoria_credor','flag_liberacao_qsa','flag_consignacao_folha','flag_aprovacao_sefaz','flag_mandado_judicial','hist_categoria_credor','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0025,17,"{'iden_credor_pessoa_juridica','id_unidade_gestora','iden_pessoa_juridica','iden_credor','iden_versao','flag_tipo_consignataria','flag_consignataria','flag_cheque_devolvido','data_cadastro','data_atualizacao','flag_pensao_alimenticia','flag_participacao_orcamento','flag_restricao_uso','flag_nivel_relacionamento','flag_credor_uo','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0027,56,"{'numr_ped','cd_exercicio','data_ped','valr_ped','flag_tipo_empenho','flag_tipo_recurso_orcamentario','data_autorizacao','id_dotacao_orcamentaria','data_cadastro','historico_ped','flag_tipo_despesa','saldo_orcamentario_anterior','iden_ordenador_despesa_ug','iden_pad_natureza_despesa','numr_cac','iden_credor_lista','iden_transacao_contabil','iden_amparo_legal','iden_versao','id_usuario','flag_situacao','codg_modalidade_licitacao','iden_credor','data_atualizacao','numr_protocolo','flag_fisco_estadual','cd_exercicio_protocolo','flag_convenio','numr_processo_siag','numr_os','id_elemento_despesa','data_cadastro_autorizacao','data_licitacao','flag_licitacao_exercicio_ant','flag_licitacao_adesao_siag','numr_licitacao','ano_licitacao','flag_entr_imed_l8666_93_a62_i4','flag_contrato','justif_desp_sem_cobert_contrat','flag_base_legal','mes_folha_pagto','iden_modalidade_licitacao','iden_abj_natureza','numr_emenda_parlamentar','autor_emenda_parlamentar','ano_emenda_parlamentar','flag_obrig_patronal','flag_tipo_obrig_patronal','cd_exercicio_folha_pagto','sigla_processo_sigadoc','especie_documento_sigadoc','cd_exercicio_processo','numr_processo','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0030,29,"{'numr_pad','cd_exercicio','flag_tipo_adiantamento','data_pad','data_limite_aplicacao_recurso','data_aprovacao','data_autorizacao','data_limite_prestacao_contas','historico_pad','data_cadastro','id_unidade_gestora','iden_credor','iden_gerente_responsavel','flag_situacao','iden_transacao_contabil','iden_ordenador_despesa_ug','iden_amparo_legal','id_usuario','iden_versao','data_cancelamento','data_atualizacao','iden_credor_lista','flag_base_legal','iden_subtipo_despesa','numr_cartao_pag_governo','flag_cad_integrada','numr_adiantamento_sicad','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0046,9,"{'iden_conta_bancaria_ug','id_unidade_gestora','flag_situacao','iden_versao','iden_conta_bancaria_uo','data_cadastro','data_atualizacao','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0050,11,"{'iden_pad_natureza_despesa','valr_adiantamento','flag_prestacao_contas','numr_pad','id_natureza_despesa','iden_versao','numr_bad','data_cadastro','data_atualizacao','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0070,16,"{'iden_objeto','nome_objeto','desc_objeto','data_cadastro','autor_objeto','flag_situacao','nome_vo','data_atualizacao','desc_resumida','nome_ded','flag_tipo_objeto','flag_trigger','flag_trigger_enable','data_trigger_enable','orig','dtca'}",financeiro
b_sefaz_fiplan,acwtb0091,10,"{'iden_liq_subelemento','valr_liq_subelemento','numr_liq','id_subelemento_despesa','iden_versao','data_cadastro','data_atualizacao','percentual_ref','orig','dtca'}",financeiro
